time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-03-13 23:54:06.875	WTyyyy(CC4B99849B02)	0.606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.895	WTyyyy(CC4B99849B02)	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.915	WTyyyy(CC4B99849B02)	0.612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.935	WTyyyy(CC4B99849B02)	0.377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.955	WTyyyy(CC4B99849B02)	0.275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.975	WTyyyy(CC4B99849B02)	0.301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:06.995	WTyyyy(CC4B99849B02)	0.074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.015	WTyyyy(CC4B99849B02)	-0.092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.035	WTyyyy(CC4B99849B02)	-0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.055	WTyyyy(CC4B99849B02)	-0.314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.075	WTyyyy(CC4B99849B02)	-0.487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.095	WTyyyy(CC4B99849B02)	-0.559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.115	WTyyyy(CC4B99849B02)	-0.676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.135	WTyyyy(CC4B99849B02)	-0.813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.155	WTyyyy(CC4B99849B02)	-0.934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.175	WTyyyy(CC4B99849B02)	-1.113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.195	WTyyyy(CC4B99849B02)	-1.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.215	WTyyyy(CC4B99849B02)	-1.092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.235	WTyyyy(CC4B99849B02)	-1.086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.255	WTyyyy(CC4B99849B02)	-1.211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.275	WTyyyy(CC4B99849B02)	-1.222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.295	WTyyyy(CC4B99849B02)	-1.144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.315	WTyyyy(CC4B99849B02)	-1.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.335	WTyyyy(CC4B99849B02)	-0.937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.355	WTyyyy(CC4B99849B02)	-0.879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.375	WTyyyy(CC4B99849B02)	-0.689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.395	WTyyyy(CC4B99849B02)	-0.688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.415	WTyyyy(CC4B99849B02)	-0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.435	WTyyyy(CC4B99849B02)	-0.245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.455	WTyyyy(CC4B99849B02)	-0.149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.475	WTyyyy(CC4B99849B02)	0.077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.495	WTyyyy(CC4B99849B02)	0.196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.515	WTyyyy(CC4B99849B02)	0.605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.535	WTyyyy(CC4B99849B02)	0.761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.555	WTyyyy(CC4B99849B02)	0.859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.575	WTyyyy(CC4B99849B02)	1.092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.595	WTyyyy(CC4B99849B02)	1.192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.615	WTyyyy(CC4B99849B02)	1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.635	WTyyyy(CC4B99849B02)	1.433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.655	WTyyyy(CC4B99849B02)	1.475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.675	WTyyyy(CC4B99849B02)	1.605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.695	WTyyyy(CC4B99849B02)	1.735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.715	WTyyyy(CC4B99849B02)	1.543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.735	WTyyyy(CC4B99849B02)	1.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.755	WTyyyy(CC4B99849B02)	1.552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.775	WTyyyy(CC4B99849B02)	1.309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.795	WTyyyy(CC4B99849B02)	1.192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.815	WTyyyy(CC4B99849B02)	1.129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.835	WTyyyy(CC4B99849B02)	0.887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.855	WTyyyy(CC4B99849B02)	0.766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.875	WTyyyy(CC4B99849B02)	0.563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.895	WTyyyy(CC4B99849B02)	0.222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.915	WTyyyy(CC4B99849B02)	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.935	WTyyyy(CC4B99849B02)	-0.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.955	WTyyyy(CC4B99849B02)	-0.516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.975	WTyyyy(CC4B99849B02)	-0.672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:07.995	WTyyyy(CC4B99849B02)	-1.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.015	WTyyyy(CC4B99849B02)	-1.138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.035	WTyyyy(CC4B99849B02)	-1.309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.055	WTyyyy(CC4B99849B02)	-1.503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.075	WTyyyy(CC4B99849B02)	-1.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.095	WTyyyy(CC4B99849B02)	-1.845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.115	WTyyyy(CC4B99849B02)	-1.826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.135	WTyyyy(CC4B99849B02)	-1.869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.155	WTyyyy(CC4B99849B02)	-1.903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.175	WTyyyy(CC4B99849B02)	-1.844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.195	WTyyyy(CC4B99849B02)	-1.762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.215	WTyyyy(CC4B99849B02)	-1.662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.235	WTyyyy(CC4B99849B02)	-1.644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.255	WTyyyy(CC4B99849B02)	-1.353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.275	WTyyyy(CC4B99849B02)	-1.109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.295	WTyyyy(CC4B99849B02)	-1.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.315	WTyyyy(CC4B99849B02)	-0.696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.335	WTyyyy(CC4B99849B02)	-0.488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.355	WTyyyy(CC4B99849B02)	-0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.375	WTyyyy(CC4B99849B02)	0.087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.395	WTyyyy(CC4B99849B02)	0.377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.415	WTyyyy(CC4B99849B02)	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.435	WTyyyy(CC4B99849B02)	0.835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.455	WTyyyy(CC4B99849B02)	1.048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.475	WTyyyy(CC4B99849B02)	1.338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.495	WTyyyy(CC4B99849B02)	1.531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.515	WTyyyy(CC4B99849B02)	1.634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.535	WTyyyy(CC4B99849B02)	1.822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.555	WTyyyy(CC4B99849B02)	1.952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.575	WTyyyy(CC4B99849B02)	1.992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.595	WTyyyy(CC4B99849B02)	1.971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.615	WTyyyy(CC4B99849B02)	2.077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.635	WTyyyy(CC4B99849B02)	1.982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.655	WTyyyy(CC4B99849B02)	1.876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.675	WTyyyy(CC4B99849B02)	1.814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.695	WTyyyy(CC4B99849B02)	1.576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.715	WTyyyy(CC4B99849B02)	1.356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.735	WTyyyy(CC4B99849B02)	1.189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.755	WTyyyy(CC4B99849B02)	0.941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.775	WTyyyy(CC4B99849B02)	0.682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.795	WTyyyy(CC4B99849B02)	0.372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.815	WTyyyy(CC4B99849B02)	0.098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.835	WTyyyy(CC4B99849B02)	-0.123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.855	WTyyyy(CC4B99849B02)	-0.316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.875	WTyyyy(CC4B99849B02)	-0.596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.895	WTyyyy(CC4B99849B02)	-1.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.915	WTyyyy(CC4B99849B02)	-1.178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.935	WTyyyy(CC4B99849B02)	-1.311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.955	WTyyyy(CC4B99849B02)	-1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.975	WTyyyy(CC4B99849B02)	-1.774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:08.995	WTyyyy(CC4B99849B02)	-1.814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.015	WTyyyy(CC4B99849B02)	-1.959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.035	WTyyyy(CC4B99849B02)	-1.906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.055	WTyyyy(CC4B99849B02)	-1.907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.075	WTyyyy(CC4B99849B02)	-1.901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.095	WTyyyy(CC4B99849B02)	-1.885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.115	WTyyyy(CC4B99849B02)	-1.725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.135	WTyyyy(CC4B99849B02)	-1.672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.155	WTyyyy(CC4B99849B02)	-1.472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.175	WTyyyy(CC4B99849B02)	-1.253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.195	WTyyyy(CC4B99849B02)	-0.971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.215	WTyyyy(CC4B99849B02)	-0.724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.235	WTyyyy(CC4B99849B02)	-0.473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.255	WTyyyy(CC4B99849B02)	-0.251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.275	WTyyyy(CC4B99849B02)	-0.079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.295	WTyyyy(CC4B99849B02)	0.244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.315	WTyyyy(CC4B99849B02)	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-13 23:54:09.335	WTyyyy(CC4B99849B02)	0.707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
